SPNAMES_jetz;SPNAMES_merge_jetz-birdlife;SPNAMES_birdlife;SPENG_jetz;SPENG_birdlife;Order;MIG_strategy;DIST_QUALI;DIST_QUANTI_MIGONLY;DIST_QUANTI_ALLSP;LENGTH_BREEDINGA;BodyMass;Diet.Inv;Diet.Vend;Diet.Vect;Diet.Vfish;Diet.Vunk;Diet.Scav;Diet.Fruit;Diet.Nect;Diet.Seed;Diet.PlantO;Diet.5Cat;Diet_breadth;ForStrat.watbelowsurf;ForStrat.wataroundsurf;ForStrat.ground;ForStrat.understory;ForStrat.midhigh;ForStrat.canopy;ForStrat.aerial;For_breadth
Acrocephalus_aequinoctialis;Acrocephalus_aequinoctialis;Acrocephalus_aequinoctialis;Kiritimati-Reed-warbler;Kiritimati-Reed-warbler;PASSERIFORMES;1_resident;1_resident;0;18.4292234586583;9;25;80;0;20;0;0;0;0;0;0;0;Invertebrate;2;0;0;50;50;0;0;0;2
Acrocephalus_agricola;Acrocephalus_agricola;Acrocephalus_agricola;Paddyfield-Warbler;Paddyfield-Warbler;PASSERIFORMES;3_strict_migrant;3_variable;2127.92881362418;2127.92881362418;39487;9.6;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;50;50;0;0;0;0;2
Acrocephalus_arundinaceus;Acrocephalus_arundinaceus;Acrocephalus_arundinaceus;Great-Reed-warbler;Great-Reed-warbler;PASSERIFORMES;3_strict_migrant;4_long;4849.74758533936;4849.74758533936;80320;30;70;0;20;0;0;0;10;0;0;0;Invertebrate;3;0;20;20;60;0;0;0;3
Acrocephalus_atyphus;Acrocephalus_atyphus;Acrocephalus_atyphus;Tuamotu-Reed-warbler;Tuamotu-Reed-warbler;PASSERIFORMES;1_resident;1_resident;0;108.309338441271;127;31.21;70;0;20;0;0;0;0;0;0;10;Invertebrate;3;0;0;50;50;0;0;0;2
Acrocephalus_australis;Acrocephalus_australis;Acrocephalus_australis;Australian-Reed-warbler;Australian-Reed-warbler;PASSERIFORMES;1_resident;1_resident;0;545.690712966984;13622;17.7;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;50;50;0;0;2
Acrocephalus_bistrigiceps;Acrocephalus_bistrigiceps;Acrocephalus_bistrigiceps;Black-browed-Reed-warbler;Black-browed-Reed-warbler;PASSERIFORMES;3_strict_migrant;3_variable;2620.86024066598;2620.86024066598;14161;8.67;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;50;50;0;0;0;2
Acrocephalus_brevipennis;Acrocephalus_brevipennis;Acrocephalus_brevipennis;Cape-Verde-Warbler;Cape-Verde-Swamp-warbler;PASSERIFORMES;1_resident;1_resident;0;18.441343359871;17;16;90;0;0;0;0;0;10;0;0;0;Invertebrate;2;0;0;0;20;80;0;0;2
Acrocephalus_caffer;Acrocephalus_caffer;Acrocephalus_caffer;Tahiti-Reed-warbler;Tahiti-Reed-warbler;PASSERIFORMES;1_resident;1_resident;0;17.6689792583963;7;31.21;70;0;10;10;0;0;0;10;0;0;Invertebrate;4;0;0;0;0;0;100;0;1
Acrocephalus_concinens;Acrocephalus_concinens;Acrocephalus_concinens;Blunt-winged-Warbler;Blunt-winged-Warbler;PASSERIFORMES;2_partial_migrant;2_short;1830.63310268058;1830.63310268058;7343;8.3;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;20;30;20;30;0;4
Acrocephalus_dumetorum;Acrocephalus_dumetorum;Acrocephalus_dumetorum;Blyths-Reed-warbler;Blyths-Reed-warbler;PASSERIFORMES;3_strict_migrant;4_long;3199.54940838699;3199.54940838699;48323;11.2;90;0;0;0;0;0;0;0;10;0;Invertebrate;2;0;0;20;20;40;20;0;4
Acrocephalus_familiaris;Acrocephalus_familiaris;Acrocephalus_familiaris;Millerbird;Millerbird;PASSERIFORMES;1_resident;1_resident;0;0;1;18.3;90;0;0;0;0;0;0;0;10;0;Invertebrate;2;0;0;50;50;0;0;0;2
Acrocephalus_gracilirostris;Acrocephalus_gracilirostris;Acrocephalus_gracilirostris;Lesser-Swamp-warbler;Lesser-Swamp-warbler;PASSERIFORMES;1_resident;1_resident;0;689.230778480513;16356;14.4;80;0;20;0;0;0;0;0;0;0;Invertebrate;2;0;20;20;60;0;0;0;3
Acrocephalus_griseldis;Acrocephalus_griseldis;Acrocephalus_griseldis;Basra-Reed-warbler;Basra-Reed-warbler;PASSERIFORMES;3_strict_migrant;4_long;3711.63957213638;3711.63957213638;382;16.7;70;0;20;0;0;0;10;0;0;0;Invertebrate;3;0;20;20;30;30;0;0;4
Acrocephalus_kerearako;Acrocephalus_kerearako;Acrocephalus_kerearako;Cook-Islands-Reed-warbler;Cook-Reed-warbler;PASSERIFORMES;1_resident;1_resident;0;0;3;22.5;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;20;40;40;0;0;3
Acrocephalus_luscinius;Acrocephalus_luscinius;Acrocephalus_luscinius;Nightingale-Reed-warbler;Nightingale-Reed-warbler;PASSERIFORMES;1_resident;1_resident;0;17.8955945895598;10;30.55;80;0;20;0;0;0;0;0;0;0;Invertebrate;2;0;0;80;20;0;0;0;2
Acrocephalus_melanopogon;Acrocephalus_melanopogon;Acrocephalus_melanopogon;Moustached-Warbler;Moustached-Warbler;PASSERIFORMES;2_partial_migrant;2_short;1298.74852968735;1298.74852968735;10090;10.9;90;0;0;0;0;0;10;0;0;0;Invertebrate;2;0;0;40;60;0;0;0;2
Acrocephalus_mendanae;Acrocephalus_mendanae;Acrocephalus_mendanae;Marquesan-Reed-warbler;Marquesan-Reed-warbler;PASSERIFORMES;1_resident;1_resident;0;25.9967432255947;24;31.21;60;0;10;0;0;0;10;10;10;0;Invertebrate;5;0;0;50;50;0;0;0;2
Acrocephalus_newtoni;Acrocephalus_newtoni;Acrocephalus_newtoni;Madagascar-Swamp-warbler;Madagascar-Swamp-warbler;PASSERIFORMES;1_resident;1_resident;0;202.241645453826;1990;17;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;100;0;0;0;1
Acrocephalus_orinus;Acrocephalus_orinus;Acrocephalus_orinus;Large-billed-Reed-warbler;Large-billed-Reed-warbler;PASSERIFORMES;3_strict_migrant;3_variable;754.504974030215;754.504974030215;130;24.2;80;0;10;0;0;0;0;0;10;0;Invertebrate;3;0;20;20;60;0;0;0;3
Acrocephalus_paludicola;Acrocephalus_paludicola;Acrocephalus_paludicola;Aquatic-Warbler;Aquatic-Warbler;PASSERIFORMES;3_strict_migrant;4_long;4500.38505235355;4500.38505235355;1034;11.6;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;50;50;0;0;0;2
Acrocephalus_palustris;Acrocephalus_palustris;Acrocephalus_palustris;Marsh-Warbler;Marsh-Warbler;PASSERIFORMES;3_strict_migrant;4_long;6943.39949497272;6943.39949497272;30536;11.5;80;0;0;0;0;0;20;0;0;0;Invertebrate;2;0;0;0;50;50;0;0;2
Acrocephalus_rehsei;Acrocephalus_rehsei;Acrocephalus_rehsei;Nauru-Reed-warbler;Nauru-Reed-warbler;PASSERIFORMES;1_resident;1_resident;0;0;1;20.06;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;0;100;0;1
Acrocephalus_rimatarae;Acrocephalus_rimatarae;Acrocephalus_rimitarae;Rimatara-Reed-warbler;Rimatara-Reed-warbler;PASSERIFORMES;1_resident;1_resident;0;0;1;26.5;90;0;10;0;0;0;0;0;0;0;Invertebrate;2;0;0;20;30;20;30;0;4
Acrocephalus_rodericanus;Acrocephalus_rodericanus;Acrocephalus_rodericanus;Rodrigues-Warbler;Rodrigues-Brush-warbler;PASSERIFORMES;1_resident;1_resident;0;0;1;11.8;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;20;80;0;2
Acrocephalus_rufescens;Acrocephalus_rufescens;Acrocephalus_rufescens;Greater-Swamp-warbler;Greater-Swamp-warbler;PASSERIFORMES;1_resident;1_resident;0;588.854438007803;5041;22.72;80;0;20;0;0;0;0;0;0;0;Invertebrate;2;0;20;40;40;0;0;0;3
Acrocephalus_schoenobaenus;Acrocephalus_schoenobaenus;Acrocephalus_schoenobaenus;Sedge-Warbler;Sedge-Warbler;PASSERIFORMES;3_strict_migrant;4_long;5417.7011891341;5417.7011891341;67349;11.83;70;0;0;0;0;0;10;0;10;10;Invertebrate;4;0;0;20;60;20;0;0;3
Acrocephalus_scirpaceus;Acrocephalus_scirpaceus;Acrocephalus_scirpaceus;Eurasian-Reed-warbler;Eurasian-Reed-warbler;PASSERIFORMES;3_strict_migrant;4_long;4222.12328959601;4222.12328959601;42907;12.3;70;0;0;0;0;0;10;0;10;10;Invertebrate;4;0;0;20;80;0;0;0;2
Acrocephalus_sechellensis;Acrocephalus_sechellensis;Acrocephalus_sechellensis;Seychelles-Warbler;Seychelles-Brush-warbler;PASSERIFORMES;1_resident;1_resident;0;4.60751400753578;6;15.87;90;0;10;0;0;0;0;0;0;0;Invertebrate;2;0;0;0;30;40;30;0;3
Acrocephalus_stentoreus;Acrocephalus_stentoreus;Acrocephalus_stentoreus;Clamorous-Reed-warbler;Clamorous-Reed-warbler;PASSERIFORMES;2_partial_migrant;2_short;1704.98243288812;1704.98243288812;20778;24.2;80;0;10;0;0;0;0;0;10;0;Invertebrate;3;0;20;20;60;0;0;0;3
Acrocephalus_syrinx;Acrocephalus_syrinx;Acrocephalus_syrinx;Caroline-Islands-Reed-warbler;Caroline-Reed-warbler;PASSERIFORMES;1_resident;1_resident;0;26.0570364639781;22;20.06;90;0;10;0;0;0;0;0;0;0;Invertebrate;2;0;0;60;20;0;20;0;3
Acrocephalus_taiti;Acrocephalus_taiti;Acrocephalus_taiti;Henderson-Reed-warbler;Henderson-Reed-warbler;PASSERIFORMES;1_resident;1_resident;0;0;3;24.25;80;0;0;0;0;0;10;0;10;0;Invertebrate;3;0;0;25;25;25;25;0;4
Acrocephalus_tangorum;Acrocephalus_tangorum;Acrocephalus_tangorum;Manchurian-Reed-warbler;Manchurian-Reed-warbler;PASSERIFORMES;3_strict_migrant;4_long;4365.76870822486;4365.76870822486;3503;16.39;90;0;10;0;0;0;0;0;0;0;Invertebrate;2;0;0;20;30;20;30;0;4
Acrocephalus_vaughani;Acrocephalus_vaughani;Acrocephalus_vaughani;Pitcairn-Reed-warbler;Pitcairn-Reed-warbler;PASSERIFORMES;1_resident;1_resident;0;0;2;24.37;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;10;30;30;30;0;4
Acropternis_orthonyx;Acropternis_orthonyx;Acropternis_orthonyx;Ocellated-Tapaculo;Ocellated-Tapaculo;PASSERIFORMES;1_resident;1_resident;0;144.332885525288;481;89.86;80;0;0;0;0;0;0;0;0;20;Invertebrate;2;0;0;100;0;0;0;0;1
Acryllium_vulturinum;Acryllium_vulturinum;Acryllium_vulturinum;Vulturine-Guineafowl;Vulturine-Guineafowl;GALLIFORMES;1_resident;1_resident;0;288.161092304348;3809;1330;10;0;0;0;0;0;20;0;20;50;PlantSeed;4;0;0;100;0;0;0;0;1
Actenoides_bougainvillei;Actenoides_bougainvillei;Actenoides_bougainvillei;Moustached-Kingfisher;Bougainville-Moustached-Kingfisher;CORACIIFORMES;1_resident;1_resident;0;26.0789086637723;40;188;50;0;50;0;0;0;0;0;0;0;Omnivore;2;0;0;70;10;20;0;0;3
Actenoides_concretus;Actenoides_concretus;Actenoides_concretus;Rufous-collared-Kingfisher;Rufous-collared-Kingfisher;CORACIIFORMES;1_resident;1_resident;0;354.545059609021;3999;73.47;60;0;20;20;0;0;0;0;0;0;Invertebrate;3;0;20;80;0;0;0;0;2
Actenoides_hombroni;Actenoides_hombroni;Actenoides_hombroni;Blue-capped-Kingfisher;Blue-capped-Kingfisher;CORACIIFORMES;1_resident;1_resident;0;73.7357401173307;141;117;70;0;20;10;0;0;0;0;0;0;Invertebrate;3;0;10;70;20;0;0;0;3
Actenoides_lindsayi;Actenoides_lindsayi;Actenoides_lindsayi;Spotted-Kingfisher;Spotted-Kingfisher;CORACIIFORMES;1_resident;1_resident;0;128.057037930396;529;92.84;80;0;0;0;20;0;0;0;0;0;Invertebrate;2;0;0;80;20;0;0;0;2
Actenoides_monachus;Actenoides_monachus;Actenoides_monachus;Green-backed-Kingfisher;Blue-headed-Kingfisher;CORACIIFORMES;1_resident;1_resident;0;118.29733117739;357;106;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;80;20;0;0;0;2
Actenoides_princeps;Actenoides_princeps;Actenoides_princeps;Scaly-Kingfisher;Scaly-breasted-Kingfisher;CORACIIFORMES;1_resident;1_resident;0;118.464776707337;438;105;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;70;20;10;0;0;3
Actinodura_egertoni;Actinodura_egertoni;Actinodura_egertoni;Rusty-fronted-Barwing;Rusty-fronted-Barwing;PASSERIFORMES;1_resident;1_resident;0;198.472154187527;1067;36;60;0;0;0;0;0;20;0;20;0;Invertebrate;3;0;0;0;0;80;20;0;2
Actinodura_morrisoniana;Actinodura_morrisoniana;Actinodura_morrisoniana;Taiwan-Barwing;Taiwan-Barwing;PASSERIFORMES;1_resident;1_resident;0;36.9193701095607;60;23.97;80;0;0;0;0;0;10;0;10;0;Invertebrate;3;0;0;0;0;60;40;0;2
Actinodura_nipalensis;Actinodura_nipalensis;Actinodura_nipalensis;Hoary-throated-Barwing;Hoary-throated-Barwing;PASSERIFORMES;1_resident;1_resident;0;113.465099426135;478;43.87;60;0;0;0;0;0;10;10;10;10;Invertebrate;5;0;0;0;20;80;0;0;2
Actinodura_ramsayi;Actinodura_ramsayi;Actinodura_ramsayi;Spectacled-Barwing;Spectacled-Barwing;PASSERIFORMES;1_resident;1_resident;0;194.45111524526;1770;38.4;80;0;0;0;0;0;0;0;0;20;Invertebrate;2;0;0;0;50;50;0;0;2
Actinodura_sodangorum;Actinodura_sodangorum;Actinodura_sodangorum;Black-crowned-Barwing;Black-crowned-Barwing;PASSERIFORMES;1_resident;1_resident;0;35.7626342315594;50;38.1;70;0;0;0;0;0;10;0;10;10;Invertebrate;4;0;0;0;20;70;10;0;3
Actinodura_souliei;Actinodura_souliei;Actinodura_souliei;Streaked-Barwing;Streaked-Barwing;PASSERIFORMES;1_resident;1_resident;0;115.891022737898;617;39.34;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;20;60;20;0;3
Actinodura_waldeni;Actinodura_waldeni;Actinodura_waldeni;Streak-throated-Barwing;Streak-throated-Barwing;PASSERIFORMES;1_resident;1_resident;0;193.52825661632;1408;46.73;40;0;0;0;0;0;30;0;10;20;Omnivore;4;0;0;0;20;80;0;0;2
Actitis_hypoleucos;Actitis_hypoleucos;Actitis_hypoleucos;Common-Sandpiper;Common-Sandpiper;CHARADRIIFORMES;3_strict_migrant;4_long;4825.59460284028;4825.59460284028;139996;48;50;0;20;20;0;0;0;0;0;10;Omnivore;4;0;50;50;0;0;0;0;2
Actitis_macularius;Actitis_macularius;Actitis_macularius;Spotted-Sandpiper;Spotted-Sandpiper;CHARADRIIFORMES;3_strict_migrant;4_long;4139.82916653524;4139.82916653524;68598;40.4;80;0;0;20;0;0;0;0;0;0;Invertebrate;2;0;20;80;0;0;0;0;2
Actophilornis_africanus;Actophilornis_africanus;Actophilornis_africanus;African-Jacana;African-Jacana;CHARADRIIFORMES;1_resident;1_resident;0;1072.82486708255;52317;189.09;80;0;0;0;0;0;0;0;20;0;Invertebrate;2;0;50;50;0;0;0;0;2
Actophilornis_albinucha;Actophilornis_albinucha;Actophilornis_albinucha;Madagascar-Jacana;Madagascar-Jacana;CHARADRIIFORMES;1_resident;1_resident;0;116.439098754548;472;239;60;0;0;0;0;0;0;0;40;0;Invertebrate;2;0;50;50;0;0;0;0;2
Adelomyia_melanogenys;Adelomyia_melanogenys;Adelomyia_melanogenys;Speckled-Hummingbird;Speckled-Hummingbird;CAPRIMULGIFORMES;1_resident;1_resident;0;400.790614075999;2350;4.93;10;0;0;0;0;0;0;90;0;0;FruiNect;2;0;0;0;70;30;0;0;2
Aechmophorus_clarkii;Aechmophorus_clarkii;Aechmophorus_clarkii;Clarks-Grebe;Clarks-Grebe;PODICIPEDIFORMES;2_partial_migrant;2_short;943.891809310381;943.891809310381;14636;1090.93;10;0;0;90;0;0;0;0;0;0;VertFishScav;2;100;0;0;0;0;0;0;1
Aechmophorus_occidentalis;Aechmophorus_occidentalis;Aechmophorus_occidentalis;Western-Grebe;Western-Grebe;PODICIPEDIFORMES;2_partial_migrant;2_short;1278.7468484339;1278.7468484339;20548;1136.95;10;0;0;90;0;0;0;0;0;0;VertFishScav;2;100;0;0;0;0;0;0;1
Aegithalos_caudatus;Aegithalos_caudatus;Aegithalos_caudatus;Long-tailed-Tit;Long-tailed-Tit;PASSERIFORMES;1_resident;1_resident;0;1315.15928332703;95327;8.6;60;0;0;0;0;0;10;10;10;10;Invertebrate;5;0;0;10;40;10;40;0;4
Aegithalos_concinnus;Aegithalos_concinnus;Aegithalos_concinnus;Black-throated-Tit;Black-throated-Tit;PASSERIFORMES;1_resident;1_resident;0;508.576085803466;10979;6.1;70;0;0;0;0;0;20;0;10;0;Invertebrate;3;0;0;0;80;0;20;0;2
Aegithalos_fuliginosus;Aegithalos_fuliginosus;Aegithalos_fuliginosus;White-necklaced-Tit;Sooty-Tit;PASSERIFORMES;1_resident;1_resident;0;143.03987186398;887;5.65;50;0;0;0;0;0;50;0;0;0;Omnivore;2;0;0;0;100;0;0;0;1
Aegithalos_iouschistos;Aegithalos_iouschistos;Aegithalos_iouschistos;Black-browed-Tit;Rufous-fronted-Tit;PASSERIFORMES;1_resident;1_resident;0;185.405698757599;1105;7;70;0;0;0;0;0;0;0;0;30;Invertebrate;2;0;0;0;50;0;50;0;2
Aegithalos_leucogenys;Aegithalos_leucogenys;Aegithalos_leucogenys;White-cheeked-Tit;White-cheeked-Tit;PASSERIFORMES;1_resident;1_resident;0;127.632531025528;757;6.7;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;80;0;20;0;2
Aegithalos_niveogularis;Aegithalos_niveogularis;Aegithalos_niveogularis;White-throated-Tit;White-throated-Tit;PASSERIFORMES;1_resident;1_resident;0;134.442946104651;780;7.8;80;0;0;0;0;0;0;0;0;20;Invertebrate;2;0;0;0;100;0;0;0;1
Aegithina_lafresnayei;Aegithina_lafresnayei;Aegithina_lafresnayei;Great-Iora;Great-Iora;PASSERIFORMES;1_resident;1_resident;0;355.705267278093;5520;11.96;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;20;80;0;2
Aegithina_nigrolutea;Aegithina_nigrolutea;Aegithina_nigrolutea;White-tailed-Iora;Marshalls-Iora;PASSERIFORMES;1_resident;1_resident;0;229.056399329149;2497;11.83;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;40;60;0;2
Aegithina_tiphia;Aegithina_tiphia;Aegithina_tiphia;Common-Iora;Common-Iora;PASSERIFORMES;1_resident;1_resident;0;778.53353233045;21072;12;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;20;80;0;2
Aegithina_viridissima;Aegithina_viridissima;Aegithina_viridissima;Green-Iora;Green-Iora;PASSERIFORMES;1_resident;1_resident;0;371.275735960188;4295;13.4;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;0;100;0;1
Aegolius_acadicus;Aegolius_acadicus;Aegolius_acadicus;Northern-Saw-whet-Owl;Northern-Saw-whet-Owl;STRIGIFORMES;2_partial_migrant;2_short;1055.80227295813;1055.80227295813;27118;100.69;20;80;0;0;0;0;0;0;0;0;VertFishScav;2;0;0;90;10;0;0;0;2
Aegolius_funereus;Aegolius_funereus;Aegolius_funereus;Boreal-Owl;Boreal-Owl;STRIGIFORMES;1_resident;1_resident;0;1503.00894349618;131922;137.18;30;70;0;0;0;0;0;0;0;0;VertFishScav;2;0;0;90;10;0;0;0;2
Aegolius_harrisii;Aegolius_harrisii;Aegolius_harrisii;Buff-fronted-Owl;Buff-fronted-Owl;STRIGIFORMES;1_resident;1_resident;0;324.968032986733;4020;120;50;50;0;0;0;0;0;0;0;0;Omnivore;2;0;0;80;20;0;0;0;2
Aegolius_ridgwayi;Aegolius_ridgwayi;Aegolius_ridgwayi;Southern-Saw-whet-Owl;Unspotted-Saw-whet-Owl;STRIGIFORMES;1_resident;1_resident;0;75.9054184932734;223;80;20;80;0;0;0;0;0;0;0;0;VertFishScav;2;0;0;90;10;0;0;0;2
Aegotheles_albertisi;Aegotheles_albertisi;Aegotheles_albertisi;Mountain-Owlet-nightjar;Mountain-Owlet-nightjar;CAPRIMULGIFORMES;1_resident;1_resident;0;117.756423332033;444;35.2;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;30;40;30;0;3
Aegotheles_archboldi;Aegotheles_archboldi;Aegotheles_archboldi;Archbolds-Owlet-nightjar;Archbolds-Owlet-nightjar;CAPRIMULGIFORMES;1_resident;1_resident;0;76.0083258475143;204;30.6;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;40;20;40;0;0;3
Aegotheles_bennettii;Aegotheles_bennettii;Aegotheles_bennettii;Barred-Owlet-nightjar;Barred-Owlet-nightjar;CAPRIMULGIFORMES;1_resident;1_resident;0;173.785009127096;848;60;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;60;10;10;10;10;5
Aegotheles_crinifrons;Aegotheles_crinifrons;Aegotheles_crinifrons;Long-whiskered-Owlet-nightjar;Moluccan-Owlet-nightjar;CAPRIMULGIFORMES;1_resident;1_resident;0;55.287177609389;113;136;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;10;70;10;10;4
Aegotheles_cristatus;Aegotheles_cristatus;Aegotheles_cristatus;Australian-Owlet-nightjar;Australian-Owlet-nightjar;CAPRIMULGIFORMES;1_resident;1_resident;0;704.74591681062;26055;42.78;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;60;10;10;10;10;5
Aegotheles_insignis;Aegotheles_insignis;Aegotheles_insignis;Feline-Owlet-nightjar;Feline-Owlet-nightjar;CAPRIMULGIFORMES;1_resident;1_resident;0;170.097465937343;730;78.5;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;40;20;40;0;0;3
Aegotheles_savesi;Aegotheles_savesi;Aegotheles_savesi;New-Caledonian-Owlet-nightjar;New-Caledonian-Owlet-nightjar;CAPRIMULGIFORMES;1_resident;1_resident;0;0;1;59.38;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;60;30;10;0;0;3
Aegotheles_tatei;Aegotheles_tatei;Aegotheles_tatei;Starry-Owlet-nightjar;Spangled-Owlet-nightjar;CAPRIMULGIFORMES;1_resident;1_resident;0;25.9409011436265;25;52;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;40;20;40;0;0;3
Aegotheles_wallacii;Aegotheles_wallacii;Aegotheles_wallacii;Wallaces-Owlet-nightjar;Wallaces-Owlet-nightjar;CAPRIMULGIFORMES;1_resident;1_resident;0;134.793962515256;235;50.73;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;40;20;40;0;0;3
Aegypius_monachus;Aegypius_monachus;Aegypius_monachus;Cinereous-Vulture;Cinereous-Vulture;ACCIPITRIFORMES;2_partial_migrant;2_short;928.128406455845;928.128406455845;28547;9320.55;0;0;0;0;0;100;0;0;0;0;VertFishScav;1;0;0;100;0;0;0;0;1
Aenigmatolimnas_marginalis;Amaurornis_marginalis;Amaurornis_marginalis;Striped-Crake;Striped-Crake;GRUIFORMES;2_partial_migrant;3_variable;1020.80915559197;1020.80915559197;12284;51.2;60;0;20;20;0;0;0;0;0;0;Invertebrate;3;0;20;60;20;0;0;0;3
Aepypodius_arfakianus;Aepypodius_arfakianus;Aepypodius_arfakianus;Wattled-Brush-turkey;Wattled-Brush-turkey;GALLIFORMES;1_resident;1_resident;0;173.875575330291;837;1463.8;10;0;0;0;0;0;50;0;40;0;Omnivore;3;0;0;100;0;0;0;0;1
Aepypodius_bruijnii;Aepypodius_bruijnii;Aepypodius_bruijnii;Bruijns-Brush-turkey;Waigeo-Brush-turkey;GALLIFORMES;1_resident;1_resident;0;18.4290478256924;9;192;10;0;0;0;0;0;50;0;40;0;Omnivore;3;0;0;100;0;0;0;0;1
Aeronautes_andecolus;Aeronautes_andecolus;Aeronautes_andecolus;Andean-Swift;Andean-Swift;CAPRIMULGIFORMES;1_resident;1_resident;0;319.762948089656;3201;17.6;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;10;30;60;3
Aeronautes_montivagus;Aeronautes_montivagus;Aeronautes_montivagus;White-tipped-Swift;White-tipped-Swift;CAPRIMULGIFORMES;1_resident;1_resident;0;447.281798869508;3030;20.14;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;0;0;0;20;80;2
Aeronautes_saxatalis;Aeronautes_saxatalis;Aeronautes_saxatalis;White-throated-Swift;White-throated-Swift;CAPRIMULGIFORMES;2_partial_migrant;2_short;942.697289129967;942.697289129967;15329;32.1;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;0;0;10;0;0;0;90;2
Aethia_cristatella;Aethia_cristatella;Aethia_cristatella;Crested-Auklet;Crested-Auklet;CHARADRIIFORMES;3_strict_migrant;3_variable;1154.91345894542;1154.91345894542;2247;259.36;80;0;0;20;0;0;0;0;0;0;Invertebrate;2;100;0;0;0;0;0;0;1
Aethia_psittacula;Aethia_psittacula;Aethia_psittacula;Parakeet-Auklet;Parakeet-Auklet;CHARADRIIFORMES;3_strict_migrant;3_variable;1493.4961851902;1493.4961851902;1492;269.98;80;0;0;20;0;0;0;0;0;0;Invertebrate;2;100;0;0;0;0;0;0;1
Aethia_pusilla;Aethia_pusilla;Aethia_pusilla;Least-Auklet;Least-Auklet;CHARADRIIFORMES;3_strict_migrant;3_variable;1070.5729279304;1070.5729279304;337;83.99;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;100;0;0;0;0;0;0;1
Aethia_pygmaea;Aethia_pygmaea;Aethia_pygmaea;Whiskered-Auklet;Whiskered-Auklet;CHARADRIIFORMES;2_partial_migrant;2_short;500.798959522421;500.798959522421;870;112;100;0;0;0;0;0;0;0;0;0;Invertebrate;1;100;0;0;0;0;0;0;1
Aethopyga_bella;Aethopyga_bella;Aethopyga_bella;Handsome-Sunbird;Handsome-Sunbird;PASSERIFORMES;1_resident;1_resident;0;192.560283358982;1316;4;50;0;0;0;0;0;0;50;0;0;Omnivore;2;0;0;0;40;30;30;0;3
Aethopyga_boltoni;Aethopyga_boltoni;Aethopyga_boltoni;Apo-Sunbird;Apo-Sunbird;PASSERIFORMES;1_resident;1_resident;0;41.1168330854586;50;7.09;50;0;0;0;0;0;0;50;0;0;Omnivore;2;0;0;0;40;30;30;0;3
Aethopyga_christinae;Aethopyga_christinae;Aethopyga_christinae;Fork-tailed-Sunbird;Fork-tailed-Sunbird;PASSERIFORMES;1_resident;1_resident;0;360.474893166223;6087;5.2;20;0;0;0;0;0;0;30;50;0;Omnivore;3;0;0;0;50;50;0;0;2
Aethopyga_duyvenbodei;Aethopyga_duyvenbodei;Aethopyga_duyvenbodei;Elegant-Sunbird;Elegant-Sunbird;PASSERIFORMES;1_resident;1_resident;0;18.4297112867563;7;6.03;50;0;0;0;0;0;0;50;0;0;Omnivore;2;0;0;10;60;30;0;0;3
Aethopyga_eximia;Aethopyga_eximia;Aethopyga_eximia;White-flanked-Sunbird;White-flanked-Sunbird;PASSERIFORMES;1_resident;1_resident;0;66.4362794309082;81;6.03;50;0;0;0;0;0;0;50;0;0;Omnivore;2;0;0;0;70;10;20;0;3
